user_id,nb_commandes,montant_total,montant_moyen,nb_tickets_total,nb_tickets_moyen,delta_moyen,delta_min,delta_25,delta_75,cluster
b32b6696-5c98-4e36-827d-30bd22937c24,4,722,180.5,8,2.0,1513597.0,938834.0,984707.75,1641373.75,2
b348cdb2-e11d-4c3c-b7e3-6eef72dce7db,6,853,142.16666666666666,13,2.1666666666666665,4821986.833333333,25571.0,118512.5,1562271.75,2
b349c5df-8016-49cd-8418-6ad6d6cd6bf3,8,899,112.375,14,1.75,3225618.0,999999.0,1270748.0,4381673.5,2
b3513677-36ed-4129-8ff0-8aa6dc9e5078,9,1173,130.33333333333334,14,1.5555555555555556,3615950.777777778,751925.0,999999.0,6486862.0,2
b3724cd3-3178-46a5-adcc-45dc17482f97,5,1232,246.4,12,2.4,4971755.2,999999.0,2210195.0,9075364.0,3
b38a657c-ccfb-4569-a82a-cd5c3d617aea,7,495,70.71428571428571,8,1.1428571428571428,1770680.2857142857,41403.0,635393.0,2783390.5,2
b38cd801-07ff-4402-a7bd-3200123c169e,5,222,44.4,5,1.0,5425362.2,508695.0,999999.0,4949155.0,0
b38e3330-70e4-41a2-87d6-be84380dfc83,4,746,186.5,7,1.75,3124523.25,993440.0,998359.25,4649029.5,2
b390f983-eac3-442d-b371-27bbf65a9d61,8,1202,150.25,17,2.125,3356812.125,777108.0,1213799.25,4423888.25,2
b391bc29-51ec-4c05-9fec-197dcfd6f631,7,1209,172.71428571428572,14,2.0,3543727.5714285714,999999.0,1619793.0,3494002.5,2
b39b2fc7-9f0d-4727-9651-cf9faaf32a1a,4,619,154.75,6,1.5,5108696.0,502409.0,875601.5,8920794.5,2
b3a46bf1-fee4-40a5-ab95-89070a234d15,8,1110,138.75,11,1.375,3004337.75,174384.0,954668.75,4187779.75,2
b3a5ed35-fdcf-4918-bc18-4c3bd0168efe,8,1462,182.75,15,1.875,3754494.625,118830.0,1287771.0,4941410.75,2
b3a6ae80-447e-41a3-815a-e8cb01791af2,3,408,136.0,5,1.6666666666666667,5366002.666666667,999999.0,1440961.5,7549004.5,0
b3a8ffa1-ffd5-4c44-8a2d-1d451234560f,4,361,90.25,4,1.0,6010444.75,999999.0,2992719.75,6777526.0,0
b3ad35b9-4b43-46a1-8eca-312e8efbb102,4,485,121.25,5,1.25,3206583.25,251619.0,812904.0,3753718.75,2
b3bf4e1e-172d-4a49-a7a8-79a589cc62a2,6,658,109.66666666666667,9,1.5,4367644.166666667,999999.0,2380268.5,6555983.0,2
b3c45857-8981-4413-81e6-679d00c5be62,3,200,66.66666666666667,3,1.0,9229914.666666666,999999.0,5389666.5,13344872.5,0
b3cc0ccf-bbbc-4015-877b-893d68c3ddc5,9,1431,159.0,15,1.6666666666666667,3481275.4444444445,154280.0,999999.0,4132704.0,2
b3d69a88-f930-4b92-8d54-1ca80c2baf80,3,226,75.33333333333333,3,1.0,9430648.0,999999.0,6959830.0,13645972.5,0
b3d76f98-1e53-4329-b436-ee9c7bd20c21,3,914,304.6666666666667,7,2.3333333333333335,5888962.333333333,999999.0,2367673.0,8333444.0,3
b3dc4918-7ed0-4d6f-8227-5d50c15b397f,5,943,188.6,9,1.8,5567993.0,999999.0,1052318.0,6858666.0,3
b3e1b561-db8e-4f95-866a-2ffd3cff56ff,6,1031,171.83333333333334,14,2.3333333333333335,3108556.1666666665,895320.0,1138766.75,4334444.25,3
b3e218c3-7d5e-44b8-b7c7-21f82ef9b33a,5,723,144.6,8,1.6,5576535.6,999999.0,4711837.0,7505764.0,0
b3e3c975-3bf8-4141-a908-4c6659fbc0c4,7,821,117.28571428571429,9,1.2857142857142858,4409503.428571428,999999.0,2060185.0,6882067.5,2
b3e74fb8-bec9-4495-b982-be78ef1f84a2,7,1038,148.28571428571428,11,1.5714285714285714,4008172.714285714,41935.0,895700.5,4233240.5,2
b3f3c8ea-af9d-489a-a674-00e603e0c465,5,825,165.0,9,1.8,4212003.6,122467.0,999999.0,8230549.0,2
b3f5d570-83af-4b6f-8e3b-3c1235bbdc8b,7,1149,164.14285714285714,11,1.5714285714285714,3964134.0,124411.0,1589892.5,5808358.5,2
b3f82466-332e-48d9-96c4-781acd1494bd,6,960,160.0,15,2.5,3703985.6666666665,800730.0,1444252.0,4768644.0,3
b3f9a8cc-bfc9-4583-806a-708bde3030d4,4,492,123.0,6,1.5,7525086.75,999999.0,1242218.25,10039548.0,0
b40270d6-d204-462d-b97f-233823764fc9,4,515,128.75,7,1.75,5047446.75,999999.0,3977785.5,6169459.25,0
b404db20-73ad-42b6-855a-3af65128a8ec,4,518,129.5,6,1.5,4444381.0,999999.0,1537812.0,6329785.0,0
b40572ba-29ed-4d65-bcf7-391df5b0c3b6,6,885,147.5,9,1.5,3278773.6666666665,999999.0,1531001.75,4873755.5,2
b40f1f1e-60e6-4d84-b7bc-6da3242e0f4f,4,370,92.5,7,1.75,1670132.75,17285.0,754320.5,1916179.25,2
b40f61d7-2919-4251-8ff6-766fbde899c9,7,1087,155.28571428571428,12,1.7142857142857142,2694163.0,64779.0,691041.5,3057631.0,2
b416ba2d-2fbf-4c36-b9ff-932dca4e73e6,6,1035,172.5,10,1.6666666666666667,4223043.666666667,375915.0,1257102.5,5959793.75,2
b42020af-67a6-43b2-a44a-d9b26ed4ce5d,4,479,119.75,6,1.5,5751376.5,999999.0,3684716.25,8191985.25,0
b424663c-d71a-4dab-9a49-ab63f9607d75,6,1215,202.5,14,2.3333333333333335,4169242.5,999999.0,1792415.5,6718121.0,3
b4253691-d7ca-4ae4-bd47-309de0169cdb,2,756,378.0,6,3.0,786649.0,573299.0,679974.0,893324.0,3
b42ae419-7c86-4238-bd26-e44a0ea3b05a,6,1701,283.5,14,2.3333333333333335,4377812.166666667,999999.0,1516382.0,7154449.25,3
b435a35c-8164-4415-b34a-3f2a3b14c954,4,538,134.5,9,2.25,3580850.75,999999.0,1382661.0,4617617.25,2
b435a7f7-306b-4a07-92fb-cd45aa646a1f,2,168,84.0,2,1.0,13385192.5,999999.0,7192595.75,19577789.25,0
b43c8c2e-5690-4db3-bef3-cf09a029091f,10,1673,167.3,19,1.9,2982418.4,237982.0,753858.0,5212467.0,2
b43febd1-6df1-4503-8294-da466c923ce3,4,276,69.0,5,1.25,2710751.0,776521.0,944129.5,4528457.5,1
b4547c3c-589c-4486-9cd5-7add8c6e34d9,2,185,92.5,2,1.0,2905454.0,999999.0,1952726.5,3858181.5,1
b458ab59-a7c9-48e7-b07c-4d17fa3dd0db,5,850,170.0,8,1.6,6212014.4,52222.0,999999.0,9456959.0,2
b467640a-ef37-47c1-8872-81ec3701b4df,1,369,369.0,3,3.0,999999.0,999999.0,999999.0,999999.0,1
b467de14-0b4b-4542-9f20-98aa9a065785,4,427,106.75,6,1.5,4618471.0,417447.0,854361.0,7355085.0,2
b4690379-81a8-4de8-a520-3f68848a5fb7,4,292,73.0,5,1.25,6483620.75,999999.0,3372531.0,7775219.75,0
b46f77fb-f08c-4587-929e-f0d93d36758a,3,423,141.0,4,1.3333333333333333,7363527.333333333,999999.0,4991356.5,10545291.5,0
b477c51a-ce9a-48d5-be84-bdbfd8d4d7c2,2,231,115.5,2,1.0,6025459.0,999999.0,3512729.0,8538189.0,0
b481b922-d7ca-4a2c-9dec-48c8ff4bf8fd,5,868,173.6,8,1.6,5858685.2,999999.0,3325452.0,10396509.0,0
b487aac6-b316-4d83-86fd-4a2943ca3b01,8,806,100.75,10,1.25,4320614.25,999999.0,1258762.75,7470342.25,2
b48bc07d-ce7e-4914-850f-9d8683adeb66,7,654,93.42857142857143,8,1.1428571428571428,4159429.4285714286,118856.0,940870.0,4070286.0,2
b48e51db-7a1e-43bb-9d85-8c8d58a0a531,4,271,67.75,5,1.25,5623232.5,999999.0,3194679.75,6456427.75,0
b4921e10-1948-4b1d-823f-ddcc8e5d8eae,4,962,240.5,9,2.25,3762783.0,999999.0,2304386.25,5310776.25,3
b494b2ac-3fac-4427-a034-c6b8d31adc12,2,195,97.5,2,1.0,803618.5,607238.0,705428.25,901808.75,1
b4954675-4a8f-4a18-9274-d72db425ba6e,5,870,174.0,10,2.0,4316679.6,629974.0,999999.0,5553876.0,2
b49c923d-5136-497a-a561-4e6c179d7b62,6,598,99.66666666666667,6,1.0,4103941.1666666665,999999.0,2680716.0,4201927.75,2
b4a12955-c67b-4c28-9986-1a8fbab1673c,7,1130,161.42857142857142,13,1.8571428571428572,4859861.571428572,999999.0,1990952.0,5803971.5,2
b4a4ce20-3bc1-41cd-817f-be339fb54523,9,1107,123.0,13,1.4444444444444444,3079335.5555555555,152587.0,999999.0,3147310.0,2
b4be93a6-c6bf-4b5d-938f-c7327f357e15,5,781,156.2,10,2.0,5680455.4,999999.0,2004468.0,7376520.0,3
b4c24d26-7e7f-49b3-adf7-b85cf07915ad,4,594,148.5,7,1.75,1601773.25,228702.0,807174.75,2299144.5,2
b4c2d6dd-e4fd-48b7-80d6-a1b4503ca111,5,800,160.0,7,1.4,5216208.6,276425.0,999999.0,9927006.0,2
b4ca4627-8cb7-4083-ad9d-7cbb14c50e49,5,558,111.6,6,1.2,4668864.4,999999.0,3537305.0,4977264.0,0
b4caba3d-7648-4a58-b203-06e229d0d0ad,5,982,196.4,10,2.0,4188219.4,999999.0,1114235.0,6399983.0,3
b4cf5b65-43d9-4f96-8a1b-983bb90c724e,5,338,67.6,5,1.0,5603424.8,999999.0,1231146.0,6465792.0,0
b4d45b2d-ead3-40a2-9161-1576f3c068e4,3,633,211.0,6,2.0,8959377.666666666,999999.0,6522536.5,12939067.0,0
b4da5096-6167-48df-b06e-0bd0a32004ec,4,1171,292.75,10,2.5,5211405.25,999999.0,1114050.0,6695971.25,3
b4e09036-bfa6-4c52-81a8-fa43ef520812,6,595,99.16666666666667,9,1.5,3464664.5,860642.0,1070135.25,5731338.75,2
b4ef9d8d-8219-4afd-9c20-52aa6b083cc1,1,89,89.0,1,1.0,999999.0,999999.0,999999.0,999999.0,1
b4f74688-bcdd-4474-98da-e73480993d3c,4,342,85.5,4,1.0,2257913.0,479052.0,869762.25,3664233.25,1
b505770f-c98e-4002-a2c9-df125b777a3c,5,819,163.8,8,1.6,4795257.6,999999.0,1671879.0,7928660.0,2
b518456d-0d3a-4860-b571-165eb05f0bb0,4,438,109.5,5,1.25,7972374.0,999999.0,6211978.5,10348970.5,0
b52270d1-77bc-4197-b9c9-0643ff05fba9,6,865,144.16666666666666,12,2.0,3676552.3333333335,263566.0,1342343.5,5188594.5,2
b522d7d9-12a9-422b-b861-e3e4c12549ce,6,1067,177.83333333333334,12,2.0,2366210.6666666665,101831.0,1143636.5,3143113.25,2
b523de1d-05a7-4da9-8dca-092b2a468ff6,4,538,134.5,7,1.75,4926760.5,999999.0,3965297.25,6396457.25,0
b524405e-3f15-47ce-a285-ea20a6922f0a,4,436,109.0,7,1.75,2881755.0,999999.0,1355295.75,3895810.25,2
b526b274-f75b-4ad5-a421-a90408cd1c01,5,721,144.2,9,1.8,2830781.4,999999.0,1363427.0,3691589.0,2
b5298c37-6c44-425f-a6cf-fbd2de20f2c2,4,167,41.75,5,1.25,3591976.25,321548.0,830386.25,6209593.5,0
b52bb63f-9588-4ae3-afa6-268d72489754,5,812,162.4,9,1.8,5312734.6,775753.0,999999.0,4504870.0,2
b5312276-ca60-4339-89df-c8b07f56ec4e,5,731,146.2,9,1.8,6222791.8,999999.0,1742499.0,5121252.0,2
b543b05e-bd87-46a2-9829-50886ed1791d,3,167,55.666666666666664,3,1.0,4493112.333333333,356676.0,678337.5,6561330.5,0
b547429e-b6f5-4fb5-9247-98d067b13221,6,812,135.33333333333334,9,1.5,5143901.5,999999.0,2475858.5,6776723.0,2
b5527129-0a2b-4ab2-979d-b31dc0442627,6,1071,178.5,11,1.8333333333333333,4485988.666666667,999999.0,2224176.75,6035817.5,3
b557a038-bb53-4cf0-8eda-4e6bfe913cee,2,304,152.0,4,2.0,5514913.5,999999.0,3257456.25,7772370.75,0
b55cb845-304a-497a-b890-2f8034e06d16,5,1122,224.4,11,2.2,5076500.0,999999.0,1547582.0,7027322.0,3
b565d5b8-8175-499f-8966-a3491bc9ce14,9,1416,157.33333333333334,17,1.8888888888888888,3127843.777777778,197445.0,999999.0,4978120.0,2
b56c6a68-3eda-484a-913a-8b2bac0c417e,5,470,94.0,8,1.6,3962626.2,999999.0,1477135.0,5812610.0,2
b56cec24-5e90-4cf4-b8de-846d403d7d7f,3,610,203.33333333333334,8,2.6666666666666665,2862394.0,999999.0,1573605.5,3793591.5,3
b574b616-e4d1-48eb-b784-d7aede405cad,7,715,102.14285714285714,9,1.2857142857142858,4345383.571428572,801229.0,1272892.0,4449611.0,2
b5772b9a-866e-424e-ae50-eb0cf6051d2a,5,1206,241.2,13,2.6,3949162.4,999999.0,1425965.0,6663472.0,3
b5797bec-3598-4990-abef-7b6526db47c6,5,863,172.6,8,1.6,6262807.0,999999.0,1670438.0,9093783.0,3
b5804a4d-512f-472e-bcab-046e81c96566,8,1138,142.25,11,1.375,3836715.5,72964.0,379742.25,5241322.0,2
b583c8da-2501-4123-99ea-1579ba10716e,3,542,180.66666666666666,5,1.6666666666666667,6115883.0,999999.0,4217412.5,8673825.0,0
b589d0e5-89b9-42df-883d-af5e9bf4b3ff,1,53,53.0,1,1.0,999999.0,999999.0,999999.0,999999.0,1
b5924e35-e15f-4cee-8c11-f6fd96d6ac98,4,467,116.75,7,1.75,5484665.5,999999.0,1043067.0,8951613.0,0
b5a2bf04-5553-42a6-9a28-ac8e5dcf0502,6,584,97.33333333333333,7,1.1666666666666667,4917061.0,878737.0,1133981.5,8212059.5,2
b5b55010-36ec-40ca-86a6-5f9d6e0c8b2a,3,197,65.66666666666667,3,1.0,3311618.6666666665,999999.0,1461555.5,4467428.5,1
b5b559e2-9008-4e62-ae2b-36dcd69a2142,4,865,216.25,7,1.75,3837013.25,621207.0,905301.0,4666581.75,3
b5c6ac5d-49b6-48e7-a7e1-048a4694fa7d,6,1037,172.83333333333334,12,2.0,4709950.5,211843.0,1040510.25,8330845.0,2
b5dba260-d697-40e6-a755-1bc9bd0bd5df,5,938,187.6,11,2.2,3389923.0,999999.0,2527578.0,3784743.0,3
b5df46a1-d886-4cbb-a544-4e7853e2b5a1,4,571,142.75,7,1.75,5518567.5,999999.0,4408363.5,7077977.5,0
b5e08f44-5e89-4cd0-833d-e1ea212ddd32,4,342,85.5,5,1.25,8265342.5,999999.0,4661328.0,10401110.0,0
b5ea19d8-7340-4de3-b87f-9f19190d08e2,5,1252,250.4,13,2.6,3150770.4,881722.0,999999.0,4226113.0,3
b5ee1426-98bd-4aba-8fdc-794a6c299a21,7,986,140.85714285714286,11,1.5714285714285714,4961419.0,236292.0,1396350.5,5086790.0,2
b5eed0a1-6b76-4bb3-9f88-6506efc54366,6,563,93.83333333333333,8,1.3333333333333333,4386960.833333333,481437.0,1229085.75,5877837.75,2
b5f4c069-b99d-4f7d-b4a5-ac9c2eabe88a,7,1383,197.57142857142858,15,2.142857142857143,4059380.8571428573,999999.0,1405794.0,6494977.5,3
b5fbdef0-de08-472b-a880-3b2ad13fa93a,2,223,111.5,2,1.0,10720739.5,999999.0,5860369.25,15581109.75,0
b5ffb663-c1d8-4ec3-9d39-9c439dac30aa,5,704,140.8,8,1.6,2806082.0,127670.0,364269.0,2593193.0,2
b6035bf6-36b1-4353-bf1d-70b62c762330,4,998,249.5,10,2.5,3117598.25,604926.0,901230.75,3591440.0,3
b607918a-4378-4516-91f0-f7f6b2f1851f,9,1047,116.33333333333333,13,1.4444444444444444,3056154.0,173057.0,999999.0,4626327.0,2
b60cc8cf-0b88-420e-bd8b-e3fffa1f7d55,4,1383,345.75,12,3.0,4712023.5,999999.0,3463953.0,6492291.0,3
b60f8db3-239f-46ce-9933-fa8fc7935d8e,9,1395,155.0,16,1.7777777777777777,2948365.888888889,146572.0,1380027.0,4131110.0,2
b60fa028-b588-4e7c-aaa7-77506aa69988,5,563,112.6,6,1.2,2205035.6,999999.0,1474582.0,2120923.0,2
b61ee7a0-3150-4e09-99bd-2420eab8bc18,9,1275,141.66666666666666,14,1.5555555555555556,3626901.111111111,358651.0,913606.0,5314318.0,2
b6259f06-2a13-4d45-a9a9-4e1aa9b14530,4,353,88.25,6,1.5,7445887.25,999999.0,2847164.25,11836186.0,0
b626644e-20df-43f0-ada5-1b2cd6193590,10,855,85.5,12,1.2,2941446.7,270301.0,895735.5,4404156.25,2
b628f352-9cf1-4f9c-a793-5651c8d93542,5,1038,207.6,15,3.0,4426836.6,948301.0,999999.0,4746872.0,3
b63cd7ae-eabe-4f35-95a3-f95899340fa8,4,888,222.0,8,2.0,7074610.0,999999.0,1038072.0,11088480.0,3
b6421f36-fc3f-48e6-9ec1-37334774048d,6,969,161.5,12,2.0,3948648.1666666665,306030.0,1419788.75,4588865.25,2
b64ac993-f675-439b-a122-febd46c0269b,7,991,141.57142857142858,11,1.5714285714285714,3606621.0,222669.0,1372207.5,5028398.5,2
b64dd2e5-3822-4f73-be5c-c14b78412bad,13,1814,139.53846153846155,21,1.6153846153846154,2279952.230769231,470135.0,999999.0,3808863.0,2
b65bf4e3-5323-40ba-a57f-a7078c0f7e26,4,297,74.25,4,1.0,7843736.5,999999.0,3135864.0,8712963.0,0
b660b4bf-e726-4c4c-9f37-411901f4298a,5,962,192.4,11,2.2,5716909.0,999999.0,2293589.0,8357402.0,3
b66362aa-0e50-45aa-bb91-dbcfc99f51e2,4,1425,356.25,12,3.0,1489973.25,500034.0,875007.75,1754621.5,3
b6667612-915c-4f78-b13b-ace6b50015ad,5,1464,292.8,13,2.6,6494218.0,806225.0,999999.0,3015405.0,3
b66a8bc7-fec9-4ac5-ba1d-de32b973cddf,5,495,99.0,5,1.0,3469511.0,520413.0,999999.0,4987144.0,2
b66c6059-114b-43a5-8fe0-f6ca720b645a,3,926,308.6666666666667,7,2.3333333333333335,3645515.0,999999.0,1835598.5,4968273.0,3
b67c7877-86c4-4e0c-93b2-5511d0a48664,5,692,138.4,7,1.4,4912743.4,964307.0,999999.0,3923248.0,2
b6836e09-2e6e-4917-b7c0-ce00cfa3321c,5,1221,244.2,10,2.0,5490092.4,626605.0,999999.0,8037085.0,3
b687d90a-149c-4fcd-979d-d25dfcc9e910,4,1148,287.0,10,2.5,7479803.75,999999.0,1993775.25,8415030.0,3
b6a0995d-34b9-40b3-a92b-7d8bcdb1b82f,5,573,114.6,7,1.4,3583454.0,999999.0,1583281.0,3085823.0,2
b6aca14e-bd89-431d-a9ea-234d7b4162a4,5,1288,257.6,16,3.2,3469844.0,184082.0,504777.0,999999.0,3
b6ad7c37-4d7a-4669-943f-50ee458c18cc,8,931,116.375,12,1.5,2100781.375,101583.0,835168.0,2771622.5,2
b6ad926e-7d29-4ca6-9376-4efee2157a5d,6,1549,258.1666666666667,13,2.1666666666666665,2051561.0,425119.0,803224.5,3049530.0,3
b6b7ab22-fe6c-4989-b755-fe39110f0ce2,9,1454,161.55555555555554,15,1.6666666666666667,3614215.222222222,72586.0,591631.0,5784954.0,2
b6ba776c-20f4-49d6-b30c-e2f173882115,1,600,600.0,4,4.0,999999.0,999999.0,999999.0,999999.0,3
b6bbdc2f-fcd5-4afc-8031-a7e3fac6eb0b,3,218,72.66666666666667,3,1.0,6693161.333333333,999999.0,2899327.5,9539742.5,0
b6bd05c2-008d-44da-a4ad-94b051d7d5b7,7,814,116.28571428571429,11,1.5714285714285714,4244706.857142857,999999.0,2445444.5,4537803.0,2
b6cb2ecd-3cbc-430e-b9bd-f66301c6db15,4,899,224.75,10,2.5,8069399.5,483340.0,870834.25,14570787.75,3
b6d740ed-0065-45af-9560-485f78ddf184,3,1350,450.0,10,3.3333333333333335,5982066.0,999999.0,3323416.0,8473099.5,3
b6d8c767-e42d-40a0-a073-579d1b70b3ce,5,983,196.6,9,1.8,4248223.4,728938.0,999999.0,5803402.0,2
b6e8c568-768d-4339-9209-d5329dfe29e8,7,695,99.28571428571429,8,1.1428571428571428,4022970.8571428573,402203.0,1138352.5,5214542.5,2
b6f3bfec-bea8-4991-9929-85316aba4f5e,4,791,197.75,7,1.75,5762116.0,999999.0,4239489.75,8066490.25,0
b70919b5-76b9-43cc-95f9-f8b2a7258323,3,661,220.33333333333334,8,2.6666666666666665,5340233.333333333,999999.0,1363038.0,7510350.5,3
b70e3471-a3f2-4bb0-9b72-c365b00080b3,5,1068,213.6,11,2.2,5784476.4,905457.0,911203.0,2928236.0,3
b710bc36-275f-4dd6-86f6-18661ef55ee2,9,1271,141.22222222222223,16,1.7777777777777777,2389244.3333333335,377235.0,999999.0,4082411.0,2
b7146eac-91c6-4670-b615-8775ac8c26dc,9,1164,129.33333333333334,12,1.3333333333333333,3530252.888888889,825197.0,1296337.0,3739064.0,2
b71b4e9c-a10c-4d8d-adfb-531d3707f455,5,960,192.0,12,2.4,5068550.4,923624.0,999999.0,4408586.0,3
b722a292-1b4e-4449-801f-f3e205dd9394,4,648,162.0,9,2.25,5430614.5,458035.0,864508.0,9061877.5,3
b726cae9-02d7-4049-876a-5e0c00b9b57c,5,600,120.0,12,2.4,3054796.0,999999.0,1263417.0,5048290.0,2
b7281c6a-158f-44eb-af7f-440164c8c14a,1,53,53.0,1,1.0,999999.0,999999.0,999999.0,999999.0,1
b7292629-4714-4d9f-a284-5767b0edfd29,5,699,139.8,6,1.2,4251949.6,576366.0,999999.0,3781961.0,2
b7297b21-a08d-4cf5-a8fd-1887d388927f,2,576,288.0,6,3.0,8754380.5,999999.0,4877189.75,12631571.25,3
b72b368d-b197-4377-9e98-eb2a80777634,4,468,117.0,6,1.5,7058886.0,999999.0,3326664.0,9910557.0,0
b732e06c-86fe-44dd-9e6f-5aa849b08f64,9,1278,142.0,14,1.5555555555555556,3603419.0,48365.0,448605.0,4215573.0,2
b738d6ba-d0ef-4c73-82ad-e6c124601815,1,178,178.0,2,2.0,999999.0,999999.0,999999.0,999999.0,1
b73db5b7-74b6-48b9-bb1a-793d58e352d1,2,221,110.5,7,3.5,4370072.0,999999.0,2685035.5,6055108.5,3
b743656b-0123-4b94-beef-4f227bfc65b0,7,1078,154.0,15,2.142857142857143,5078046.714285715,999999.0,3441732.5,5389593.5,3
b74736f0-0c02-4525-818d-9637c9e6c986,6,594,99.0,8,1.3333333333333333,4296028.666666667,999999.0,1718868.0,6728673.75,2
b74bc617-0edc-4d7c-a490-bc063ca68145,4,423,105.75,6,1.5,8175646.0,999999.0,3038880.0,13238984.0,0
b7507fb0-6f35-4f0f-8e55-4b488cf8b76e,6,1041,173.5,12,2.0,4349402.666666667,999999.0,1704824.5,5462995.0,3
b751cc24-d8de-46c3-8df6-530c04bf759e,3,770,256.6666666666667,7,2.3333333333333335,6926138.333333333,999999.0,4068980.5,9889208.0,3
b7547f17-b7ac-46d7-9006-181849961b64,7,645,92.14285714285714,10,1.4285714285714286,3509646.1428571427,999999.0,1222609.5,3892712.0,2
b754b238-8f3e-4356-bd46-f9bab6074b64,3,566,188.66666666666666,9,3.0,3520351.6666666665,141584.0,570791.5,5209735.5,3
b75a5d66-270e-47e0-92d9-ac9830ed5ffa,7,975,139.28571428571428,13,1.8571428571428572,4210057.0,193937.0,634973.0,5926131.5,2
b7676e8a-9932-47bb-9afd-1d16973c2094,8,876,109.5,11,1.375,3994524.625,581393.0,906833.5,6535921.75,2
b778ed0d-cca9-4131-97ea-be4afa60e3cb,4,382,95.5,5,1.25,5778772.5,999999.0,2357235.0,8123867.0,0
b7879523-91d8-4fd5-99a7-c28942602186,4,367,91.75,5,1.25,8141050.75,442825.0,860705.5,8286804.75,0
b78879f6-d690-4311-b272-05cddb11eda1,5,688,137.6,10,2.0,6622672.8,999999.0,2943823.0,8305553.0,3
b79c497b-dfee-40d9-add4-0eca5e1b71a4,5,331,66.2,6,1.2,6497165.2,872246.0,999999.0,11871233.0,0
b7b93c28-8728-4ba8-93f9-bc9d440c6bd5,4,328,82.0,4,1.0,4783607.5,999999.0,3589986.75,6354790.25,0
b7d7fa97-259e-4e83-ab22-c031de3bd5b5,4,424,106.0,6,1.5,5477211.75,999999.0,4227464.25,6646038.0,0
b7dca746-6d94-4a8d-b559-77ad171f3034,5,1606,321.2,15,3.0,4600329.8,100982.0,999999.0,6095340.0,3
b7e1c333-e123-4b3b-8f70-47ba05cdcbc9,4,949,237.25,10,2.5,7255164.5,999999.0,6450384.75,9073278.25,3
b7fa6a2a-b6f0-4ad7-bff9-49bf3b98ca24,4,1120,280.0,11,2.75,2698358.25,999999.0,1285441.5,3332359.75,3
b7fe67a2-ff32-4d56-90dd-35e9cc38acae,6,946,157.66666666666666,12,2.0,2951762.5,999999.0,1914164.0,4134446.75,2
b8000c95-e339-4bba-94fc-a3ff297d792d,8,810,101.25,11,1.375,4094302.375,650307.0,1959533.25,6279527.5,2
b801ead1-af87-422a-8e8c-6b7970f8c191,4,567,141.75,5,1.25,2904739.5,560568.0,890141.25,4510923.75,2
b804b04b-712d-4001-b8f0-21e0abc22f61,6,1104,184.0,11,1.8333333333333333,5790389.5,828876.0,1862517.5,8414041.25,3
b80f75de-425a-492e-9651-7185bcb343fc,7,807,115.28571428571429,11,1.5714285714285714,4943919.857142857,359864.0,1028318.5,6485728.0,2
b81360fd-327f-48e7-842d-3ac8f4bf85a5,8,1103,137.875,11,1.375,3983135.0,118746.0,1158458.25,5146258.0,2
b8136eba-5d82-4d7e-bc24-19e67416b3fd,4,443,110.75,7,1.75,6446848.25,999999.0,4449524.25,8764687.0,0
b825de2a-709c-472b-9df3-108fead591b7,5,614,122.8,7,1.4,3853888.4,407223.0,999999.0,2854971.0,2
b84035a2-5de2-42c0-abdf-4898f1e4f163,7,600,85.71428571428571,8,1.1428571428571428,4150791.0,651608.0,1375797.0,6916356.5,2
b846e215-53bf-45dd-a98e-56dccdfa7a5f,8,1965,245.625,18,2.25,3386596.0,291310.0,954194.5,5655735.25,3
b85c6f6f-cc23-44e7-b85d-9d1c3d805e30,3,278,92.66666666666667,3,1.0,5262376.666666667,999999.0,2013154.0,7393565.5,0
b85eb662-32ac-4477-ae97-57dda3aeffbf,6,515,85.83333333333333,9,1.5,3289435.1666666665,210552.0,1334511.5,4085757.0,2
b8643e71-6dcd-4dd8-bde3-a71402b883d3,4,747,186.75,11,2.75,5183678.5,999999.0,3868542.75,6422159.25,3
b86e7e46-897c-41f6-b2e5-92fb6e903ca9,3,351,117.0,7,2.3333333333333335,8313720.333333333,999999.0,2003741.0,11970581.0,0
b876e900-b729-493d-93d6-2dadeba9aeba,4,412,103.0,4,1.0,7235116.5,999999.0,1212790.5,10750800.0,0
b87a4bdb-669c-469c-8dc5-533e2ac4cb91,4,366,91.5,6,1.5,5567922.0,940803.0,985200.0,9484457.0,0
b87e5942-d1c3-47be-896e-6c86fbfa9137,5,684,136.8,7,1.4,4982425.8,999999.0,2910900.0,6956160.0,0
b87fc6f3-62bc-4938-9ea3-0ea4c146d7f8,5,1357,271.4,14,2.8,5529631.0,471387.0,999999.0,8474807.0,3
b8801a72-a4f0-4219-a4d4-0796ca2b62ac,6,635,105.83333333333333,9,1.5,4233193.166666667,999999.0,1404843.25,6114494.75,2
b881baa1-1165-4c74-9e02-be7c1f04cad3,5,829,165.8,9,1.8,4386553.6,999999.0,1552566.0,5874094.0,2
b8828751-6c82-4508-89b8-350adaa8e438,6,604,100.66666666666667,10,1.6666666666666667,4525818.5,682633.0,1030540.75,5857859.0,2
b885178a-1f9b-4ec8-a2ab-1558191cd07d,6,1020,170.0,10,1.6666666666666667,4815466.0,727335.0,1105230.0,9329816.0,2
b885bacb-b728-44ed-9f38-1c3c41abc2ab,7,931,133.0,12,1.7142857142857142,2785721.5714285714,119435.0,780759.5,2739953.0,2
